    636       14,70      15,00    3,66703    1,84120 
    637       15,70      16,00    3,57490    1,85094 
    638       10,00      12,00    2,93673    0,79252 
    639       57,70      58,00    6,74732    1,81901 
    640       23,00      27,00    2,03710    0,68856 
    641       11,70      12,00    4,34628    1,85015 
    642       11,70      12,00    5,62345    1,85769 
    643       65,70      66,00    5,62400    1,84005 
    644       40,70      41,00    4,08164    1,86738 
    645      103,00     105,00    4,55736    0,71830 
    646       59,70      60,00    5,93974    1,83176 
    647       64,70      65,00    6,27949    1,83227 
    648       38,70      39,00    4,65380    1,80990 
    649       40,70      41,00    4,99692    1,84032 
    650       62,70      63,00    5,46467    1,82725 
    651       42,70      43,00    5,82791    1,83993 
    652       46,70      47,00    5,15918    1,83334 
    653       61,00      64,00    3,13591    0,60316 
    654       62,70      63,00    6,25327    1,83404 
    655       30,70      31,00    3,87844    1,83311 
    656       47,70      48,00    6,08543    1,83769 
    657       72,70      73,00    6,46970    1,82753 
    658       59,70      60,00    5,84685    1,83220 
    659       56,70      57,00    6,16502    1,83589 
    660      130,70     131,00    7,11272    1,83074 
    661       52,00      53,00    3,87315    1,01360 
    662       30,70      31,00    4,11584    1,83286 
    663       40,00      42,00    2,66853    0,73589 
    664       70,00      72,00    4,38956    0,72542 
    665       62,70      63,00    6,22177    1,83305 
    666       49,70      50,00    5,81876    1,83882 
    667       81,00      89,00    3,51110    0,39242 
    668       17,70      18,00    5,93332    1,82445 
    669       12,70      13,00    3,90651    1,85332 
    670       11,70      12,00    1,39581    1,85641 
    671        4,00       6,00    2,65164    0,87874 
    672       32,70      33,00    4,65388    1,82009 
    673        4,00       9,00    1,39906    0,76733 
    674        2,00       4,00   -0,09061    1,05434 
    675       12,70      13,00    2,61554    1,88847 
    676        1,00       2,00   -2,49064    1,41863 
    677       19,70      20,00    3,70249    1,84237 
    678       40,70      41,00    3,89693    1,82993 
    679        8,70       9,00    2,99504    1,85746 
    680        1,00       2,00   -1,12629    1,54227 
    681       17,70      18,00    3,42576    1,84892 
    682       28,00      30,00    2,26674    0,73749 
    683       21,70      22,00    3,84885    1,83867 
    684        4,70       5,00    3,01413    1,87193 
    685       15,70      16,00    2,19584    1,84964 
    686        6,70       7,00    4,23980    1,87248 
    687        9,70      10,00    1,43421    1,85385 
    688        6,70       7,00    2,67358    1,87130 
    689       19,70      20,00    4,13361    1,85273 
    690        9,70      10,00    1,72832    1,84850 
    691       13,70      14,00    4,05005    1,84740 
    692        8,00       9,00    0,56348    1,34408 
    693       31,00      32,00    1,59790    1,03145 
    694       35,00      39,00    1,04820    0,59427 
    695       41,70      42,00    3,61665    1,84088 
    696       46,00      47,00    2,65972    1,01874 
    697       39,70      40,00    3,40205    1,84711 
    698        0,30       3,00   -4,99603    1,98081 
    699       91,00      92,00    4,84647    1,02193 
    700       33,70      34,00    9,22541    1,84754 
    701       14,70      15,00    3,72283    1,90485 
    702       83,00      84,00    5,10287    1,00703 
    703       51,00      53,00    2,38214    0,72926 
    704        9,70      10,00    1,17505    1,85491 
    705       13,70      14,00    5,44822    1,84737 
    706       69,00      70,00    4,31426    1,01296 
    707        9,70      10,00    3,64189    1,92533 
    708       14,70      15,00    1,83931    1,84811 
    709        7,70       8,00    3,08273    1,86417 
    710       25,70      26,00    3,89039    1,83845 
    711        4,00       5,00   -1,16055    1,15345 
    712       49,70      50,00    4,85088    1,83143 
    713        3,70       4,00    0,45781    1,91215 
    714       34,70      35,00    6,46458    1,83961 
    715       31,70      32,00    5,01476    1,82963 
    716       26,70      27,00    5,04734    1,83903 
    717       28,70      29,00    3,55648    1,83842 
    718       17,70      18,00    3,78073    1,84714 
    719        9,70      10,00    1,21152    1,86962 
    720       18,00      20,00    1,22530    0,76100 
    721       16,70      17,00    5,78435    1,84393 
    722       82,00     115,00    1,95959    0,23512 
    723       13,70      14,00    2,13903    1,85497 
    724       81,70      82,00    6,31527    1,81983 
    725       81,70      82,00    5,73293    1,81936 
    726       23,70      24,00    4,45040    1,84990 
    727        7,00       8,00   -0,82193    1,11766 
    728       95,00     100,00    3,37925    0,47063 
    729       27,70      28,00    6,02550    1,82014 
    730       22,70      23,00    4,56275    1,84449 
    731       50,70      51,00    6,09646    1,83957 
    732       29,70      30,00    3,06954    1,84202 
    733       47,70      48,00    6,03752    1,84080 
    734       12,70      13,00    5,41011    1,86977 
    735       29,70      30,00    4,46974    1,83299 
    736       22,70      23,00    5,92983    1,83143 
    737       22,70      23,00    5,45126    1,84082 
    738       50,70      51,00    5,01294    1,83696 
    739       35,70      36,00    4,54181    1,81630 
    740       14,70      15,00    4,23016    1,85649 
    741       56,70      57,00    5,81259    1,84112 
    742       19,70      20,00    4,68044    1,83996 
    743       47,70      48,00    4,15723    1,86162 
    744       12,70      13,00    3,98024    1,84737 
    745       15,70      16,00    2,42696    1,84592 
    746       33,70      34,00    6,48619    1,83385 
    747        5,70       6,00    4,86177    1,87179 
    748       63,00      69,00    1,38436    0,44604 
    749       65,70      66,00    5,06648    1,83445 
    750      153,70     154,00    6,72657    1,83048 
    751       19,70      20,00    2,27758    1,84627 
    752       10,70      11,00    5,68209    1,85734 
    753       87,00      88,00    5,14896    1,01142 
    754       59,70      60,00    4,78805    1,83063 
    755       48,70      49,00    6,10995    1,84293 
    756       21,00      22,00    0,78038    1,02522 
    757        8,00      10,00    0,40033    0,82864 
    758       18,00      19,00    0,56891    1,03666 
    759        4,00       5,00   -0,37594    1,40715 
    760       19,00      20,00    0,79332    1,02576 
    761       39,70      40,00    4,03896    1,87476 
    762        6,70       7,00    0,96965    1,88426 
    763       20,00      21,00    1,78342    1,21439 
    764        9,00      10,00    0,10345    1,09580 
    765       13,70      14,00    1,71143    1,82800 
    766       13,70      14,00    1,62019    1,84048 
    767       15,70      16,00    1,71052    1,83118 
    768       20,00      23,00    1,06679    0,65032 
    769        3,70       4,00    2,62603    1,90288 
    770        7,00       9,00   -1,23774    0,83616 
    771       22,00      24,00    0,56713    0,80340 
    772       23,00      26,00    0,61696    0,71429 
    773        5,70       6,00    2,33475    1,86853 
    774       15,00      18,00    1,60342    0,67409 
    775        3,00       5,00   -0,27901    0,98766 
    776        9,00      11,00    1,31054    0,81228 
    777        1,00       4,00   -1,89833    1,19037 
    778       13,00      14,00    2,40427    1,07464 
    779       15,00      17,00    1,83615    0,77564 
    780       30,00      34,00    1,67952    0,56835 
    781        5,70       6,00    0,54443    1,89465 
    782       11,70      12,00    2,85440    1,88503 
    783       14,00      16,00    1,15363    0,88789 
    784       18,00      19,00    2,67488    1,03253 
    785        9,70      10,00    1,21152    1,86962 
    786       11,00      14,00   -1,02116    0,68628 
    787       88,00      96,00    1,50487    0,38771 
    788       85,70      86,00    4,64106    1,84228 
    789       30,70      31,00    2,59524    1,82513 
    790       63,70      64,00    5,98862    1,83649 
    791       26,70      27,00    5,86080    1,83079 
    792       15,70      16,00    2,32139    1,84903 
    793       25,00      27,00    1,68534    0,76207 
    794       17,70      18,00    2,73756    1,83985 
    795        4,00       7,00    0,33676    0,78543 
    796       27,70      28,00    3,84128    1,83759 
    797       18,00      22,00    1,38660    0,56367 
    798        3,00       5,00   -0,32305    0,93111 
    799       15,70      16,00    2,44195    1,84653 
    800        9,00      10,00   -0,08145    1,06996 
    801       33,00      34,00    3,06007    1,02118 
    802       24,70      25,00    2,90044    1,82712 
    803        6,00       9,00   -1,35460    0,76652 
    804        8,00      10,00   -0,43111    0,81908 
    805       38,00      39,00    3,14457    1,01743 
    806       18,70      19,00    3,28998    1,84645 
    807       43,70      44,00    5,34443    1,83241 
    808       18,70      19,00    1,82830    1,84649 
    809       22,70      23,00    2,16584    1,83792 
    810        4,70       5,00    2,84396    1,87209 
    811       17,70      18,00    1,84286    1,84428 
    812       27,00      28,00    1,08549    1,02338 
    813       23,70      24,00    2,84797    1,82981 
    814       11,70      12,00    1,88632    1,82902 
    815       17,70      18,00    2,79210    1,83731 
    816       52,70      53,00    5,45843    1,83326 
    817       29,70      30,00    3,99063    1,83045 
    818        9,00      10,00    2,28672    1,06974 
    819       19,70      20,00    3,55894    1,86951 
    820       20,70      21,00    4,35422    1,84220 
    821       11,70      12,00    3,30980    1,85864 
    822       53,70      54,00    6,24810    1,83703 
    823       13,70      14,00    1,58434    1,84205 
    824       44,00      45,00    5,01425    1,01826 
    825       20,70      21,00    6,55671    1,84676 
    826       19,70      20,00    3,41104    1,84568 
    827       58,70      59,00    5,76922    1,83974 
    828       33,70      34,00    4,07420    1,83185 
    829       13,70      14,00    3,83531    1,84783 
    830       72,70      73,00    7,26045    1,83152 
    831       15,70      16,00    3,73277    1,84929 
    832       13,70      14,00    2,31788    1,85126 
    833        2,00       3,00   -1,42206    1,24227 
    834       12,70      13,00    2,00530    1,84499 
